"CAGDP1 Gross Domestic Product (GDP) summary by county and metropolitan area"
"" 
"Bureau of Economic Analysis" 
"County"
"GeoFips","GeoName","LineCode","Description","2016"
"37191","Wayne, NC","1","Real GDP (thousands of chained 2012 dollars)",4637941
"37191","Wayne, NC","2","Chain-type quantity indexes for real GDP",103.541
"37191","Wayne, NC","3","Current-dollar GDP (thousands of current dollars)",4955018
"37193","Wilkes, NC","1","Real GDP (thousands of chained 2012 dollars)",2070085
"37193","Wilkes, NC","2","Chain-type quantity indexes for real GDP",103.511
"37193","Wilkes, NC","3","Current-dollar GDP (thousands of current dollars)",2235973
"37195","Wilson, NC","1","Real GDP (thousands of chained 2012 dollars)",3775521
"37195","Wilson, NC","2","Chain-type quantity indexes for real GDP",93.800
"37195","Wilson, NC","3","Current-dollar GDP (thousands of current dollars)",4133661
"37197","Yadkin, NC","1","Real GDP (thousands of chained 2012 dollars)",1024254
"37197","Yadkin, NC","2","Chain-type quantity indexes for real GDP",121.121
"37197","Yadkin, NC","3","Current-dollar GDP (thousands of current dollars)",1074891
"37199","Yancey, NC","1","Real GDP (thousands of chained 2012 dollars)",359684
"37199","Yancey, NC","2","Chain-type quantity indexes for real GDP",104.304
"37199","Yancey, NC","3","Current-dollar GDP (thousands of current dollars)",389819
"39001","Adams, OH","1","Real GDP (thousands of chained 2012 dollars)",1528527
"39001","Adams, OH","2","Chain-type quantity indexes for real GDP",103.788
"39001","Adams, OH","3","Current-dollar GDP (thousands of current dollars)",1662654
"39003","Allen, OH","1","Real GDP (thousands of chained 2012 dollars)",7137897
"39003","Allen, OH","2","Chain-type quantity indexes for real GDP",99.433
"39003","Allen, OH","3","Current-dollar GDP (thousands of current dollars)",7150372
"39005","Ashland, OH","1","Real GDP (thousands of chained 2012 dollars)",1598130
"39005","Ashland, OH","2","Chain-type quantity indexes for real GDP",103.793
"39005","Ashland, OH","3","Current-dollar GDP (thousands of current dollars)",1750488
"39007","Ashtabula, OH","1","Real GDP (thousands of chained 2012 dollars)",2683288
"39007","Ashtabula, OH","2","Chain-type quantity indexes for real GDP",95.680
"39007","Ashtabula, OH","3","Current-dollar GDP (thousands of current dollars)",2930632
"39009","Athens, OH","1","Real GDP (thousands of chained 2012 dollars)",1898820
"39009","Athens, OH","2","Chain-type quantity indexes for real GDP",104.535
"39009","Athens, OH","3","Current-dollar GDP (thousands of current dollars)",2079641
"39011","Auglaize, OH","1","Real GDP (thousands of chained 2012 dollars)",2003508
"39011","Auglaize, OH","2","Chain-type quantity indexes for real GDP",100.641
"39011","Auglaize, OH","3","Current-dollar GDP (thousands of current dollars)",2188005
"39013","Belmont, OH","1","Real GDP (thousands of chained 2012 dollars)",5175882
"39013","Belmont, OH","2","Chain-type quantity indexes for real GDP",235.781
"39013","Belmont, OH","3","Current-dollar GDP (thousands of current dollars)",3916722
"39015","Brown, OH","1","Real GDP (thousands of chained 2012 dollars)",769987
"39015","Brown, OH","2","Chain-type quantity indexes for real GDP",98.130
"39015","Brown, OH","3","Current-dollar GDP (thousands of current dollars)",847675
"39017","Butler, OH","1","Real GDP (thousands of chained 2012 dollars)",17223274
"39017","Butler, OH","2","Chain-type quantity indexes for real GDP",115.519
"39017","Butler, OH","3","Current-dollar GDP (thousands of current dollars)",18280849
"39019","Carroll, OH","1","Real GDP (thousands of chained 2012 dollars)",3617615
"39019","Carroll, OH","2","Chain-type quantity indexes for real GDP",483.405
"39019","Carroll, OH","3","Current-dollar GDP (thousands of current dollars)",1941396
"39021","Champaign, OH","1","Real GDP (thousands of chained 2012 dollars)",992346
"39021","Champaign, OH","2","Chain-type quantity indexes for real GDP",97.641
"39021","Champaign, OH","3","Current-dollar GDP (thousands of current dollars)",1093138
"39023","Clark, OH","1","Real GDP (thousands of chained 2012 dollars)",4284040
"39023","Clark, OH","2","Chain-type quantity indexes for real GDP",102.893
"39023","Clark, OH","3","Current-dollar GDP (thousands of current dollars)",4692963
"39025","Clermont, OH","1","Real GDP (thousands of chained 2012 dollars)",7195908
"39025","Clermont, OH","2","Chain-type quantity indexes for real GDP",112.869
"39025","Clermont, OH","3","Current-dollar GDP (thousands of current dollars)",7898445
"39027","Clinton, OH","1","Real GDP (thousands of chained 2012 dollars)",1787618
"39027","Clinton, OH","2","Chain-type quantity indexes for real GDP",100.310
"39027","Clinton, OH","3","Current-dollar GDP (thousands of current dollars)",1935025
"39029","Columbiana, OH","1","Real GDP (thousands of chained 2012 dollars)",2960143
"39029","Columbiana, OH","2","Chain-type quantity indexes for real GDP",109.724
"39029","Columbiana, OH","3","Current-dollar GDP (thousands of current dollars)",2964240
"39031","Coshocton, OH","1","Real GDP (thousands of chained 2012 dollars)",1383780
"39031","Coshocton, OH","2","Chain-type quantity indexes for real GDP",97.622
"39031","Coshocton, OH","3","Current-dollar GDP (thousands of current dollars)",1408426
"39033","Crawford, OH","1","Real GDP (thousands of chained 2012 dollars)",1243057
"39033","Crawford, OH","2","Chain-type quantity indexes for real GDP",95.464
"39033","Crawford, OH","3","Current-dollar GDP (thousands of current dollars)",1345606
"39035","Cuyahoga, OH","1","Real GDP (thousands of chained 2012 dollars)",85879394
"39035","Cuyahoga, OH","2","Chain-type quantity indexes for real GDP",106.413
"39035","Cuyahoga, OH","3","Current-dollar GDP (thousands of current dollars)",93114829
"39037","Darke, OH","1","Real GDP (thousands of chained 2012 dollars)",2012476
"39037","Darke, OH","2","Chain-type quantity indexes for real GDP",121.880
"39037","Darke, OH","3","Current-dollar GDP (thousands of current dollars)",2114774
"39039","Defiance, OH","1","Real GDP (thousands of chained 2012 dollars)",1734683
"39039","Defiance, OH","2","Chain-type quantity indexes for real GDP",111.882
"39039","Defiance, OH","3","Current-dollar GDP (thousands of current dollars)",1759896
"39041","Delaware, OH","1","Real GDP (thousands of chained 2012 dollars)",9271953
"39041","Delaware, OH","2","Chain-type quantity indexes for real GDP",111.454
"39041","Delaware, OH","3","Current-dollar GDP (thousands of current dollars)",9916837
"39043","Erie, OH","1","Real GDP (thousands of chained 2012 dollars)",4973481
"39043","Erie, OH","2","Chain-type quantity indexes for real GDP",96.219
"39043","Erie, OH","3","Current-dollar GDP (thousands of current dollars)",5136138
"39045","Fairfield, OH","1","Real GDP (thousands of chained 2012 dollars)",3636171
"39045","Fairfield, OH","2","Chain-type quantity indexes for real GDP",105.631
"39045","Fairfield, OH","3","Current-dollar GDP (thousands of current dollars)",4009741
"39047","Fayette, OH","1","Real GDP (thousands of chained 2012 dollars)",2287329
"39047","Fayette, OH","2","Chain-type quantity indexes for real GDP",226.522
"39047","Fayette, OH","3","Current-dollar GDP (thousands of current dollars)",2514244
"39049","Franklin, OH","1","Real GDP (thousands of chained 2012 dollars)",83159605
"39049","Franklin, OH","2","Chain-type quantity indexes for real GDP",109.502
"39049","Franklin, OH","3","Current-dollar GDP (thousands of current dollars)",90565346
"39051","Fulton, OH","1","Real GDP (thousands of chained 2012 dollars)",1977001
"39051","Fulton, OH","2","Chain-type quantity indexes for real GDP",119.296
"39051","Fulton, OH","3","Current-dollar GDP (thousands of current dollars)",2092018
"39053","Gallia, OH","1","Real GDP (thousands of chained 2012 dollars)",2044957
"39053","Gallia, OH","2","Chain-type quantity indexes for real GDP",90.290
"39053","Gallia, OH","3","Current-dollar GDP (thousands of current dollars)",2231579
"39055","Geauga, OH","1","Real GDP (thousands of chained 2012 dollars)",3594792
"39055","Geauga, OH","2","Chain-type quantity indexes for real GDP",101.568
"39055","Geauga, OH","3","Current-dollar GDP (thousands of current dollars)",3920621
"39057","Greene, OH","1","Real GDP (thousands of chained 2012 dollars)",8336201
"39057","Greene, OH","2","Chain-type quantity indexes for real GDP",107.369
"39057","Greene, OH","3","Current-dollar GDP (thousands of current dollars)",8937663
"39059","Guernsey, OH","1","Real GDP (thousands of chained 2012 dollars)",2234255
"39059","Guernsey, OH","2","Chain-type quantity indexes for real GDP",172.407
"39059","Guernsey, OH","3","Current-dollar GDP (thousands of current dollars)",1866475
"39061","Hamilton, OH","1","Real GDP (thousands of chained 2012 dollars)",65651526
"39061","Hamilton, OH","2","Chain-type quantity indexes for real GDP",103.734
"39061","Hamilton, OH","3","Current-dollar GDP (thousands of current dollars)",71439121
"39063","Hancock, OH","1","Real GDP (thousands of chained 2012 dollars)",5394451
"39063","Hancock, OH","2","Chain-type quantity indexes for real GDP",128.274
"39063","Hancock, OH","3","Current-dollar GDP (thousands of current dollars)",5909304
"39065","Hardin, OH","1","Real GDP (thousands of chained 2012 dollars)",846835
"39065","Hardin, OH","2","Chain-type quantity indexes for real GDP",94.243
"39065","Hardin, OH","3","Current-dollar GDP (thousands of current dollars)",895039
"39067","Harrison, OH","1","Real GDP (thousands of chained 2012 dollars)",2746683
"39067","Harrison, OH","2","Chain-type quantity indexes for real GDP",589.689
"39067","Harrison, OH","3","Current-dollar GDP (thousands of current dollars)",1422956
"39069","Henry, OH","1","Real GDP (thousands of chained 2012 dollars)",1100507
"39069","Henry, OH","2","Chain-type quantity indexes for real GDP",94.995
"39069","Henry, OH","3","Current-dollar GDP (thousands of current dollars)",1211220
"39071","Highland, OH","1","Real GDP (thousands of chained 2012 dollars)",980858
"39071","Highland, OH","2","Chain-type quantity indexes for real GDP",93.291
"39071","Highland, OH","3","Current-dollar GDP (thousands of current dollars)",1088904
"39073","Hocking, OH","1","Real GDP (thousands of chained 2012 dollars)",589189
"39073","Hocking, OH","2","Chain-type quantity indexes for real GDP",98.949
"39073","Hocking, OH","3","Current-dollar GDP (thousands of current dollars)",649105
"39075","Holmes, OH","1","Real GDP (thousands of chained 2012 dollars)",2017562
"39075","Holmes, OH","2","Chain-type quantity indexes for real GDP",123.162
"39075","Holmes, OH","3","Current-dollar GDP (thousands of current dollars)",2160439
"39077","Huron, OH","1","Real GDP (thousands of chained 2012 dollars)",2066681
"39077","Huron, OH","2","Chain-type quantity indexes for real GDP",100.404
"39077","Huron, OH","3","Current-dollar GDP (thousands of current dollars)",2267955
"39079","Jackson, OH","1","Real GDP (thousands of chained 2012 dollars)",890195
"39079","Jackson, OH","2","Chain-type quantity indexes for real GDP",96.015
"39079","Jackson, OH","3","Current-dollar GDP (thousands of current dollars)",977697
"39081","Jefferson, OH","1","Real GDP (thousands of chained 2012 dollars)",3142613
"39081","Jefferson, OH","2","Chain-type quantity indexes for real GDP",105.658
"39081","Jefferson, OH","3","Current-dollar GDP (thousands of current dollars)",3307201
"39083","Knox, OH","1","Real GDP (thousands of chained 2012 dollars)",1824453
"39083","Knox, OH","2","Chain-type quantity indexes for real GDP",97.764
"39083","Knox, OH","3","Current-dollar GDP (thousands of current dollars)",1984270
"39085","Lake, OH","1","Real GDP (thousands of chained 2012 dollars)",10313229
"39085","Lake, OH","2","Chain-type quantity indexes for real GDP",98.915
"39085","Lake, OH","3","Current-dollar GDP (thousands of current dollars)",11151720
"39087","Lawrence, OH","1","Real GDP (thousands of chained 2012 dollars)",1684179
"39087","Lawrence, OH","2","Chain-type quantity indexes for real GDP",108.457
"39087","Lawrence, OH","3","Current-dollar GDP (thousands of current dollars)",1841938
"39089","Licking, OH","1","Real GDP (thousands of chained 2012 dollars)",5179948
"39089","Licking, OH","2","Chain-type quantity indexes for real GDP",107.004
"39089","Licking, OH","3","Current-dollar GDP (thousands of current dollars)",5618940
"39091","Logan, OH","1","Real GDP (thousands of chained 2012 dollars)",1817093
"39091","Logan, OH","2","Chain-type quantity indexes for real GDP",87.320
"39091","Logan, OH","3","Current-dollar GDP (thousands of current dollars)",1945927
"39093","Lorain, OH","1","Real GDP (thousands of chained 2012 dollars)",9878722
"39093","Lorain, OH","2","Chain-type quantity indexes for real GDP",103.025
"39093","Lorain, OH","3","Current-dollar GDP (thousands of current dollars)",10624933
"39095","Lucas, OH","1","Real GDP (thousands of chained 2012 dollars)",23856108
"39095","Lucas, OH","2","Chain-type quantity indexes for real GDP",105.440
"39095","Lucas, OH","3","Current-dollar GDP (thousands of current dollars)",24060908
"39097","Madison, OH","1","Real GDP (thousands of chained 2012 dollars)",1645255
"39097","Madison, OH","2","Chain-type quantity indexes for real GDP",111.868
"39097","Madison, OH","3","Current-dollar GDP (thousands of current dollars)",1792960
"39099","Mahoning, OH","1","Real GDP (thousands of chained 2012 dollars)",8512047
"39099","Mahoning, OH","2","Chain-type quantity indexes for real GDP",99.469
"39099","Mahoning, OH","3","Current-dollar GDP (thousands of current dollars)",9099499
"39101","Marion, OH","1","Real GDP (thousands of chained 2012 dollars)",2471461
"39101","Marion, OH","2","Chain-type quantity indexes for real GDP",102.617
"39101","Marion, OH","3","Current-dollar GDP (thousands of current dollars)",2625769
"39103","Medina, OH","1","Real GDP (thousands of chained 2012 dollars)",6179047
"39103","Medina, OH","2","Chain-type quantity indexes for real GDP",108.228
"39103","Medina, OH","3","Current-dollar GDP (thousands of current dollars)",6366284
"39105","Meigs, OH","1","Real GDP (thousands of chained 2012 dollars)",358481
"39105","Meigs, OH","2","Chain-type quantity indexes for real GDP",98.662
"39105","Meigs, OH","3","Current-dollar GDP (thousands of current dollars)",388207
"39107","Mercer, OH","1","Real GDP (thousands of chained 2012 dollars)",1840435
"39107","Mercer, OH","2","Chain-type quantity indexes for real GDP",105.441
"39107","Mercer, OH","3","Current-dollar GDP (thousands of current dollars)",1942777
"39109","Miami, OH","1","Real GDP (thousands of chained 2012 dollars)",3944911
"39109","Miami, OH","2","Chain-type quantity indexes for real GDP",100.224
"39109","Miami, OH","3","Current-dollar GDP (thousands of current dollars)",4318852
"Legend / Footnotes:"
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget bulletin no. 18-04 issued September 14, 2018."
"Last updated: December 12, 2019 -- new statistics for 2001-2018."
