GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "42003","Allegheny, PA",2,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",8005570,8242010,8503822,9220700,9977073,10963953,11896770,12863089,12557902,13386369,13758177,14442898,14724140,14658212,15895850,15867212,16462749,17071927
 "42003","Allegheny, PA",2,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",5260026,5391046,5456866,5679553,5953682,6330004,6521779,7325832,7279505,7660827,7894112,8049680,8060011,8343489,8905946,9257886,9454630,9796326
 "42003","Allegheny, PA",2,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",1303405,1427592,1600980,1893644,2242363,2901141,3466519,3559686,3430831,3788014,3826365,4263812,4496353,4140335,4689880,4343518,4526859,4698581
 "42003","Allegheny, PA",2,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",1442138,1423372,1445976,1647503,1781028,1732808,1908472,1977571,1847566,1937528,2037701,2129407,2167776,2174389,2300024,2265808,2481260,2577020
 "42003","Allegheny, PA",2,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",7017685,7569144,7798787,8308906,8623516,9237924,9507046,10175634,10821352,11167237,11576196,11922790,12277437,12305591,12697725,13020038,13662783,14535925
 "42003","Allegheny, PA",2,CAGDP2,69,"61","   Educational services","Thousands of dollars",1821555,1906158,1986363,2109979,2154965,2307264,2316021,2502993,2842198,3036499,3139719,3217335,3309982,3266027,3343239,3430454,3493002,3695306
 "42003","Allegheny, PA",2,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",5196129,5662986,5812424,6198927,6468551,6930661,7191025,7672642,7979154,8130738,8436477,8705455,8967456,9039564,9354486,9589584,10169781,10840619
 "42003","Allegheny, PA",2,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",1895873,2031427,2075334,2022732,2057115,2217199,2451409,2670590,2848339,2996656,3159114,3308954,3539425,3808071,4033498,4217576,4334106,4460937
 "42003","Allegheny, PA",2,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",633323,701835,723681,637581,677630,796710,955570,1135677,1270633,1328652,1413827,1538361,1667946,1838053,1929765,2068010,2135652,2164155
 "42003","Allegheny, PA",2,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",1262550,1329592,1351653,1385151,1379484,1420489,1495839,1534913,1577705,1668004,1745286,1770593,1871479,1970019,2103733,2149566,2198453,2296783
 "42003","Allegheny, PA",2,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",1530360,1620047,1502175,1514231,1573962,1628042,1641822,1645782,1595233,1569254,1577283,1447242,1525946,1629605,1975787,1970718,1937195,2032178
 "42003","Allegheny, PA",2,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",5225145,5467772,5644560,5876003,5890931,5988507,6203872,6358330,6400575,6595876,6507295,6464568,6619766,6789836,6959199,7075062,7205038,7435993
 "42003","Allegheny, PA",2,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",153913,136866,132685,138253,174787,209258,222775,243545,265838,320356,463967,510542,510964,565720,483454,412885,498181,619786
 "42003","Allegheny, PA",2,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",7161398,7164638,7559960,7713961,7905350,8003703,8177687,8459379,8201451,8649483,8928975,9030371,9060002,8906526,9145359,9130485,9259147,9503408
 "42003","Allegheny, PA",2,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",2677081,2555521,2763865,2611522,2404191,2265362,2143671,1807878,1793013,1901921,2004140,1992199,2450009,2865382,3645057,3573821,3905829,4380720
 "42003","Allegheny, PA",2,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",6936190,7430873,8384962,9223129,9111738,8744592,9483560,10100541,9251759,9663825,10088048,10597290,10774819,10734215,10204990,10248204,10667044,11925743
 "42003","Allegheny, PA",2,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",7096194,7248769,7898899,8181342,7937348,8201686,8636093,8799113,7808938,8002121,8569323,8816155,9037459,9718531,9374497,9231711,9765669,10520701
 "42003","Allegheny, PA",2,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",43026078,44107034,45730307,47740110,50177451,50758515,53652564,56044273,56956930,59606644,61737427,64678316,66356215,67681988,71161941,71962940,74503687,78740846
 "42005","Armstrong, PA",2,CAGDP2,1,"...","All industry total","Thousands of dollars",1649159,1717015,1754022,1820807,1961828,2102701,2223215,2365229,2227718,2518099,2512394,2343945,2430387,2440806,2299837,2235642,2422307,2528848
 "42005","Armstrong, PA",2,CAGDP2,2,"..."," Private industries","Thousands of dollars",1479349,1541699,1566699,1633342,1768828,1901405,2007400,2146625,2009533,2293069,2287845,2122390,2201946,2206782,2070365,2006725,2195070,2302866
 "42005","Armstrong, PA",2,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",7917,(D),2528,(D),16118,15029,9944,2476,2832,8080,(D),(D),(D),(D),18891,24755,24914,16883
 "42005","Armstrong, PA",2,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",104521,101789,139578,166779,240863,243386,298238,372171,357308,400077,370568,331057,313999,301504,216363,156381,229553,258706
 "42005","Armstrong, PA",2,CAGDP2,10,"22","  Utilities","Thousands of dollars",484683,(D),459472,(D),474137,488944,489473,526561,447462,640443,(D),(D),(D),(D),482082,509797,588625,600481
 "42005","Armstrong, PA",2,CAGDP2,11,"23","  Construction","Thousands of dollars",50911,51293,51042,53152,54852,54502,53031,52347,48637,54813,56668,59702,71365,78882,72120,67553,80256,83113
 "42005","Armstrong, PA",2,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",190106,250205,236044,240687,249349,285538,261118,255238,208065,212233,244112,235465,244485,231717,205900,186737,185360,194656
 "42005","Armstrong, PA",2,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",159157,221136,208013,215755,222761,256378,234712,232015,185921,191927,225954,216412,224776,212503,183533,163134,161842,170490
 "42005","Armstrong, PA",2,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",30949,29069,28031,24932,26587,29160,26406,23223,22145,20306,18157,19053,19710,19215,22367,23603,23518,24166
 "42005","Armstrong, PA",2,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",19580,23125,28856,36877,41786,46462,53692,58187,60264,68334,72346,83305,68073,71842,70316,60567,61216,64534
 "42005","Armstrong, PA",2,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",104549,106542,109915,110796,105268,104089,101882,104073,104376,109532,108919,110183,116539,114389,113462,116639,117381,119063
 "42005","Armstrong, PA",2,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",59823,59786,58466,63628,59021,63791,60730,66588,62311,67448,68933,66653,64140,66322,84328,82948,88564,99198
 "42005","Armstrong, PA",2,CAGDP2,45,"51","  Information","Thousands of dollars",11770,11614,14079,21421,30371,33371,56422,55656,41758,35158,26968,22472,36331,34674,33559,32796,31746,34508
 "42005","Armstrong, PA",2,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",202562,206155,201342,199921,203609,267124,305435,313072,331138,337622,369212,373083,348731,359066,372521,353502,368439,388197
 "42005","Armstrong, PA",2,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",60358,54646,50217,45068,45220,41593,41647,58123,50540,53930,57647,58871,42510,48164,48105,49218,49248,51470
